Unnamed: 0,ID,Name,Age,Email,Join Date,Salary,Department,is_valid_email
341,76de9f46-9afe-446c-aaa8-47b272dad34c,Erin Henderson,67.0,thomasdiaz@cooper.info,2020-10-11,41053.0,Engineering,True
342,c1fcea38-ec94-4b70-b472-7f829c1fe07e,Laura Keith,80.0,michael10@hotmail.com,2024-02-29,97179.0,HR,True
344,6bd079d8-275c-4132-bdd3-982423c70830,Tyler Robersonown,51.0,stanley82@stout.info,2023-09-19,93470.0,Sales,True
345,b1622b91-2b7c-4ec6-894d-bb541b61de3e,Kevin Williams Md,54.16264995136712,garcianicholas@hill-ali.info,2023-11-20,149457.0,Sales,True
349,7950dc02-1c87-411c-a757-ca4c2efb71ef,Karen Smith,77.0,april72@yahoo.com,2020-04-25,30441.0,Engineering,True
352,618638a6-bd21-49c2-9b50-198a2f837dd9,Linda Mcconnell,63.0,unewman@lyons.com,2023-09-26,113826.92654995232,Support,True
357,a540ff45-9199-454a-bcfe-dcbef086d57a,Caroline Batesoffer,22.0,markhicks@gmail.com,2021-07-02,89241.0,Support,True
359,5275ae0b-0294-4115-b732-ef40f3c2e911,Eric Gatesstrategy,71.0,yclarke@duffy.com,2020-07-22,36758.09902010976,Marketing,True
360,1a73a20c-c2d2-4ac2-ae00-6cff6cc1b4fa,Molly Arias,71.0,waltersclaudia@johnson-thomas.org,2021-07-04,117144.98285016134,HR,True
363,daac7977-1871-453f-868a-5a012959f3e1,Terry Cole,62.0,michael05@hotmail.com,,147837.0,HR,True
366,4637464a-d6be-4f32-b956-dbee3c0b58de,Christopher Williamsmeet,47.0,ojacobson@forbes-taylor.com,2020-01-10,33558.0,Marketing,True
368,dc32b1c3-db3e-4595-a2da-1625e7b5cdff,Rebecca Armstrong Dvm,25.0,kimberly94@hotmail.com,2020-07-21,59979.0,Marketing,True
370,afc2d670-432f-4637-89d5-8b26a8e05cce,Benjamin Garciahalf,70.0,claudiamiranda@gmail.com,2021-09-01,33431.31666837732,Engineering,True
372,14a23b2e-2edd-4f9c-92df-c461e4ced338,Thomas Brownfly,83.0,jamie11@cantrell.com,2021-08-30,89241.0,HR,True
374,0c8b9d1d-6b72-4414-b062-fbf6775b2556,Lisa Martinbrother,45.0,monique76@yahoo.com,2021-10-27,114573.0,Engineering,True
376,fde6ab6e-8523-4d63-8a96-3fbb503d53c3,Grant Roachimpact,55.0,yhartman@klein.info,2023-02-21,53789.0,Sales,True
378,c5ea7dc4-e703-478a-ace4-f8939fe7b644,Jerry Smith,54.16264995136712,nelsonaaron@rice-rosario.com,,119424.0,HR,True
379,cff34869-4ee5-4c22-8759-b1d48ce3477a,Joseph Jenkins,90.0,gharrington@collins.com,2000-01-01,102248.62974525453,HR,True
380,e37d9e07-f103-407c-91c9-c477be6876a5,Mary Carrillo,37.0,tchen@ingram-thornton.com,2021-10-03,60441.0,Engineering,True
381,3c5145f5-1bd5-421e-83b9-6d509eb87f4d,Jake Kelley,49.0,shawnstevens@gmail.com,2021-10-11,73598.41348024593,HR,True
382,f84246cf-ff92-4c13-825f-c279b4d3cb8f,Joseph Frazier,60.0,michael08@ryan-hopkins.com,2023-06-17,88982.0,HR,True
383,2d87cca7-6097-45b3-8961-ded0c0dd6552,Tonya Cross,20.0,davidsonrebecca@morales-mcdowell.com,2023-01-21,147069.0,Engineering,True
385,4c683a46-1881-40e1-b90f-25ce97e3c706,Shirley Blairarrive,57.0,william03@burnett.com,2023-11-30,88933.0,Engineering,True
386,a7a11a78-c807-4932-83b5-a1d30b1f469e,Emily Lewisso,27.0,brendanberger@baldwin-valdez.info,2023-07-08,69602.0,HR,True
388,4b5a1295-460e-4b89-a354-02727ada7f03,Heather Hernandez,64.0,pjones@gmail.com,2020-06-14,101890.0,Engineering,True
392,278e0163-e949-4098-a1e3-06a2e7b14888,Kristen Martin,23.0,pedro44@gmail.com,2020-11-22,134802.0,Sales,True
393,18b30b63-a1e1-4fa1-b308-e2264bc07670,Robert Zimmermanstreet,42.0,jessica91@hamilton.com,2022-07-12,38591.0,Sales,True
395,5cc2700f-9222-40fb-b789-309d568e96de,Nathan Andersonsuch,22.0,jwalker@gmail.com,2024-01-10,140579.0,Marketing,True
396,7f0ba82a-7d55-48c9-b6a9-5162c87042b9,Nicholas Berg,24.0,kingvictoria@porter.info,2022-08-03,126682.93257861274,,True
398,255a3755-48b1-41a7-a7d8-c97860eacd7c,Donna Little,73.0,joe43@yahoo.com,2022-01-18,35670.0,,True
399,e29217c9-6797-45fa-87a8-342771f3e0b5,Candice Garcia,82.0,ysingh@yahoo.com,2020-11-23,59098.0,Sales,True
400,bf257451-eede-4a85-9009-15c724228145,Susan Henderson Dds,79.0,pdennis@gates.com,,106097.0,,True
401,1a22296e-3d98-4174-abdb-61b63f74ef1c,Timothy Lee,49.0,averychristopher@gmail.com,2020-12-01,38519.0,Engineering,True
402,29ee98e5-9d4c-4325-9f50-421e591ae4ec,Barbara Williams,35.0,anitajohnson@hotmail.com,2020-05-21,98718.0,Engineering,True
403,18061ff1-b388-4d24-9264-4fc68b0bbc94,Daniel Bender,90.0,floydkenneth@johnson-davis.com,,86243.0,Sales,True
404,ec8a9952-5aff-4e46-a9da-f9a3f9080319,Derek Ellis,83.0,ahatfield@hotmail.com,2022-07-31,128645.0,,True
407,a8eb6f4a-4971-4bf1-a56e-4b98d123b180,Eric Porter,64.0,brittany78@hotmail.com,2020-09-04,89241.0,Sales,True
408,2c900a05-0dd1-4d96-847f-f07c9ed29ab5,Bradley Webb,62.0,jose82@fitzgerald.com,2021-10-16,136352.5818536727,Marketing,True
410,6902a195-b00e-4c1d-a1b1-79be64683bce,Katherine Stewart,75.0,pageaaron@yahoo.com,2020-02-24,79232.0,Marketing,True
412,eb21f20d-ddab-4a2a-a299-f7082e8062ec,Theresa Roberts,61.0,anthonymartinez@gmail.com,,89241.0,Sales,True
415,be3ab0ce-1529-45dc-95cc-c7a27b5dc3d4,John Miranda,67.0,brooksmark@griffin.com,,118224.0,Engineering,True
416,f87caf6c-a0ac-42ba-accd-0f5cc978cba7,Emily Jones,37.0,cheryl39@yahoo.com,2022-08-03,128249.0,Support,True
418,33ba4196-9efe-47e6-96fe-46a73eda7ea3,Paul Fitzgeraldsport,64.0,yanderson@gmail.com,2023-12-15,69208.0,Sales,True
419,d84a43f5-656f-4d60-9105-672208e6effa,Ryan Mckinney,47.0,alexanderallen@bailey.com,2022-11-18,119567.0,HR,True
420,f00d3c46-80bd-4929-a3d8-66e6d331f4eb,Morgan Lin,64.0,lauriejohnson@gmail.com,2021-02-04,73896.0,HR,True
423,93d88ea2-6cb2-4966-b634-25dd3a67e8f9,Renee Fraziernational,84.0,lesliedavis@yahoo.com,2023-03-19,61043.0,Engineering,True
424,b8363d09-ae7e-4397-80f9-495d29c2db88,Mandy Gonzalesanyone,41.0,jessica91@yahoo.com,,153711.72889740553,HR,True
426,fc605cff-2d94-45ad-abd2-fe79ebc6cd29,James Johnson,47.0,mhudson@reilly.org,2020-11-16,102191.0,Support,True
428,bb6b863a-517b-4ebd-a5da-afddaade8e43,Lindsey Mccoybad,83.0,danielle89@wagner-nunez.com,,46327.0,Sales,True
430,a9b99628-1a7e-4365-b3be-57928c480fa0,Stuart Lee,55.0,leahkeith@shields.com,2023-12-13,130519.0,,True
431,6a720b04-1e98-4548-8b84-e016af2fcdc0,Mitchell Jamescarry,24.0,wanda92@cummings-harris.com,,141163.0,Engineering,True
432,34c1c24f-a898-4d4b-8329-4003d8c99cfc,Melissa Rodriguez,30.0,hday@perez.biz,2021-12-01,85695.0,,True
434,e23f46a6-8dba-41db-8174-5890ae3d4e59,Meghan Martinez,76.0,gonzalezdavid@hotmail.com,2024-04-16,130614.0,Sales,True
435,12faf9f2-0bb5-47b9-9fe0-56082a87c324,James Mcdaniel,27.0,michealcampbell@gmail.com,2022-10-09,36659.0,Sales,True
436,42276b68-3d60-4036-b277-287d1e7712ae,Julie Williamssend,34.0,yhunter@gmail.com,2000-01-01,134964.6515218419,,True
437,455f475f-401d-431d-a85d-0da0b7db693a,Yolanda Cherry,29.0,joshua98@farley.org,,89526.0,,True
438,d12903a4-f0a5-469f-ad0f-020cab7e5e23,Cristian Cox,54.16264995136712,johnhancock@hotmail.com,2023-12-19,55124.0,Sales,True
439,bfe8e647-d79b-4235-b003-d77a613807c9,Margaret Murphy,69.0,gherrera@villarreal.com,2022-05-18,108098.0,Support,True
441,35996d8c-a556-40cb-bc1a-d8d93a0f1c36,Deanna Robertssuggest,58.0,cherylnewman@hotmail.com,2021-02-10,135004.0,Marketing,True
444,fd25cf31-d12a-4376-b8d5-32e8019e38fb,Ronald Joseph,20.0,collierjacqueline@ramirez.biz,2000-01-01,69974.93570097245,Sales,True
446,94e4b4fb-81f7-46bf-8682-11c08d4c7bf7,Katherine Jones,53.0,ijohnson@bradley.com,2020-09-19,97906.37164563188,HR,True
447,8566b758-5254-4cd7-9dc8-9e5319af6ae6,Michelle Erickson,88.0,juliamoses@gmail.com,2021-01-17,89241.0,HR,True
450,c3ccf5d1-19c3-4e26-9120-744ab834b6e6,Michelle Gordon,86.0,qgomez@parker.com,2021-01-31,89241.0,Engineering,True
453,50873d77-5d39-437c-8c0e-ccb4206d0871,Carolyn Scott,75.0,rileyjeremy@yahoo.com,2023-11-01,78575.0,Marketing,True
455,5ed8b6ee-b74a-4df9-8a70-9dbef63a5cfa,Steven Jones,73.0,leonardjoseph@gregory.com,2020-11-24,109641.0,HR,True
456,54c355fb-115f-4ecc-9515-887560da09ab,Matthew King,49.0,michael73@gmail.com,2020-07-28,89241.0,,True
458,947f477f-c6fe-4334-b3b4-611409eaaf0c,Theodore Gardner,55.0,rebeccajohnson@yahoo.com,2023-03-20,121679.7665091641,Engineering,True
459,d1cf1775-c157-4f37-8059-cc8637813f79,Matthew Leonardrecently,66.0,lowejamie@barton.com,2023-10-07,100671.0,Support,True
461,7e4ba389-78c0-4ee6-9b6c-057411e4ef2a,Danielle Meadows,19.0,justin37@yahoo.com,,120362.0,Support,True
462,ae5b0a3f-3b40-45ff-90fc-2ff404d62719,Erica Sloan,78.0,farleybrandon@yahoo.com,2023-01-21,105093.0,,True
466,6abf0f62-ff12-4796-950f-4f81062c1148,Elizabeth Reyesbook,84.0,jennifer28@hotmail.com,2024-04-21,65251.0,HR,True
467,89364b6e-c0de-40c1-974f-9f5a06fd7192,Andrew Fuller,82.0,butlerlogan@brown.org,,57710.0,Marketing,True
468,b8ba3893-b631-4031-9af2-108bc995d148,Patrick Martinez,55.0,xcunningham@gmail.com,2023-03-25,40578.0,HR,True
469,606b6c2a-3ef3-4ef7-87ae-a301875fe033,Marcia Ibarra,82.0,lisacruz@mcpherson.com,2024-01-09,133915.0,Marketing,True
471,41ce0aba-d13f-4a6d-bdae-6d327f896153,Teresa Middletonunit,58.0,shannon82@rangel.biz,2024-02-19,89241.0,HR,True
472,11a0a2ac-31d3-4dae-98fb-4e3f4d95da65,Erika Farrell,84.0,chayden@harris.com,2000-01-01,103412.01249306544,Sales,True
473,e55e3ad3-38b2-4def-91ac-cdc566f75c64,Peter Abbott,88.0,chenkenneth@cunningham.com,2020-02-06,85151.0,Engineering,True
474,0e470163-2db7-4f2b-a84d-3a28c56eb5bc,Donna Rileysignificant,38.0,brownkatherine@miller-guzman.com,2021-04-09,89241.0,HR,True
475,1a6eb7b5-fa6c-49ed-b669-94271095278b,Amber Bailey Dvm,88.0,hopkinswendy@williams.com,,35452.0,,True
476,ca29c18d-e2f2-4b9b-b41a-6446901f44a0,Craig Lutz,54.0,aaron09@martin-turner.com,2022-03-19,57812.0,Engineering,True
477,b0a5fcf5-cfb2-4460-96c3-b0b8f51d3aa9,Samantha Smith,30.0,hsmith@lucero.org,2022-08-14,115293.0,Support,True
479,a1c7b39c-4b09-42b5-a1b8-caa23764fdb9,Jordan Batessociety,37.0,amber57@floyd-werner.net,2021-12-30,104974.0,HR,True
480,afdd78be-007b-42de-955d-8862de062ed4,Katie Daniels,19.0,scruz@gmail.com,2020-06-27,147660.0,Sales,True
482,1093872b-57d8-4aa3-8b57-eec027898df3,Jerry Wallace,40.0,latoyagarcia@graham.com,2021-12-18,45290.0,,True
486,f69d345a-6fa0-4ca3-97ed-12bb26bc1a1b,Christina Hogan,63.0,kevinmedina@smith-gibson.com,2020-04-05,83326.0,HR,True
487,53e7282d-497f-4610-ae96-00b48b532294,Colleen Smith,21.0,yfleming@alvarez.org,2000-01-01,89241.0,Sales,True
488,d48c7fc3-92b7-43eb-8e63-95bf38580139,Nicholas Holmes,24.0,arthur95@yahoo.com,2020-09-19,89241.0,Support,True
490,172aacb4-6142-4e2f-b6c9-a6b4a94b0b21,Melinda Murphypage,33.0,bakerchad@yahoo.com,2021-05-17,139178.0,Sales,True
491,bba06161-03af-4106-8c4c-ab3dfae21413,Robert Diazprogram,67.0,michael67@gmail.com,2022-07-19,124156.0,,True
497,b433750c-1337-4ed0-9e4a-fd57f8f9d489,Diana Whitemission,59.0,icharles@jenkins-mcintyre.com,2022-05-26,69742.0,,True
498,fd3054bf-6393-41a4-b0a6-9d9459c6c561,Barbara Evansmeeting,29.0,snyderchristopher@garcia-tran.info,2023-05-05,110224.0,HR,True
500,effa03d8-2600-4cfd-9e95-9bec63a1539a,Allison Swanson,73.0,lorirocha@williams-olson.org,2021-05-06,83252.0,HR,True
502,23cf712b-3d48-4fae-8a8a-ef05a4583d9c,Courtney Jones,55.0,chavezkaren@sanchez.com,2021-05-14,90689.0,Support,True
503,3a1d6784-dece-4493-a128-986a5ef84c6e,Stacey Rodriguez,90.0,david92@brooks-beltran.com,2021-12-09,89241.0,HR,True
506,8fbff14e-87a1-4a57-a180-b26b20b77eae,Jennifer Cisneros,54.16264995136712,rharris@gmail.com,2020-12-29,82386.0,Marketing,True
509,7d400886-b2e0-4217-b04d-ab84e3b74d20,Cassandra Smith,57.0,ybarton@gmail.com,,133085.0,Marketing,True
510,ea07f40a-d839-4e15-98e2-81cbd98d07c4,Ashley Nichols,43.0,patricia26@gmail.com,2020-09-24,68025.0,,True
512,af7f3a2f-3299-4246-801b-a4a2b7e86064,Carlos Bryant,90.0,ryan77@yahoo.com,2021-04-15,116179.0,HR,True
515,5b24567c-0f85-4c03-9227-2793f53bfdb8,Kathleen Miller,72.0,htorres@rice-spears.net,2020-12-23,60373.0,HR,True
517,8dc2328f-8cbc-4e78-9557-d38f2d2472ee,Charles Ortiz,47.0,ericrodriguez@gmail.com,,66640.0,HR,True
522,dc80b8d1-6bba-4de4-8e47-ccf643e09877,Amber Garcia,59.0,debbie63@hotmail.com,2020-03-26,41630.0,Sales,True
523,685394b0-2e6b-4ada-979e-2ea21bcb316f,Vicki Caldwell,38.0,onewton@carter-rojas.com,2020-09-02,89241.0,Engineering,True
527,3c9bf11b-d43c-4861-9312-10fdfb1f0fcb,Deborah Joseph,38.0,hhowell@hernandez.com,2022-03-03,89241.0,Marketing,True
528,f8f15283-7ec3-4eb3-9429-09fd61048ff3,Barbara Dunn,75.0,heatherstuart@yahoo.com,2023-01-18,112613.0,HR,True
530,c4798bcc-63e4-49a2-b52e-44a5f054e7cc,Nicholas Crawfordwind,49.0,dianacollier@lutz.biz,2023-07-03,89241.0,Support,True
532,268479d1-b568-43bf-b02f-1da8ce722c67,Miss Leslie Molina,67.0,smithandrea@schmidt.com,2020-05-10,74960.0,Support,True
533,a2fc7f86-af52-4f95-81e8-0990f6d88b25,Michael Georgedream,59.0,jacob22@hill.com,2023-09-09,143428.0,Sales,True
534,863635a1-be28-41c0-9676-30fdd2f9a8e3,Michael Gomez,70.0,stephensjaime@hotmail.com,2022-12-10,65151.0,Engineering,True
535,f28058d6-9a83-484a-84ac-3f18922a500d,Reginald Reedpeople,38.0,amanda27@harris-ramos.net,2021-12-27,92685.0,,True
537,0d73aec7-eec7-45c8-bf46-caedb6ee6bd1,Angel Anderson,22.0,hbarrett@stevens.net,,76078.0,Support,True
539,703f45f8-5106-4064-9964-0a47457aee46,Jack Johnsonmagazine,71.0,robertford@love.com,2020-04-11,137101.0,HR,True
541,d47657b5-a844-4448-bdaa-f0f4e81d7858,Angela Gonzaleznot,81.0,bradowens@gmail.com,,86805.0,Marketing,True
544,78da8c63-6c9a-4713-8f35-974e71571bd7,David Kim,28.0,jeremywallace@gmail.com,2022-05-25,147303.0,HR,True
545,98de42ae-7ab6-4be6-b384-651db4b9e726,Joseph Brown,63.0,bmurphy@knight.info,2020-09-25,57161.0,Sales,True
546,e1f240d4-e5f7-43cb-9bd9-57513f03f03e,Charles Bryant,32.0,snowmarcus@brewer.com,2021-03-30,36978.69105800324,Marketing,True
550,357e363c-decd-4625-a572-13dc954c22a4,Ronald Higgins,74.0,latkins@hotmail.com,,89241.0,Marketing,True
551,1f55ec76-0b42-4cef-8269-1bbaead86b20,Caitlin Thomas,54.16264995136712,wallskimberly@hernandez-stevens.org,,151820.42451846795,,True
553,9eea2367-d41f-4eb4-a827-371768bddfd5,Michelle Davis,51.0,chambersleslie@hotmail.com,2000-01-01,124177.0,Marketing,True
555,86b49319-eae2-4fbd-8bb7-38626453eb0f,Robert Campbellthrough,19.0,diazebony@wagner.info,2021-01-19,80924.0,Engineering,True
556,179cfbfc-5bc1-492b-8d18-99b8ceec9163,Matthew Martinez,38.0,megancarpenter@jones-payne.org,,96782.0,Sales,True
558,14ad1e43-2f62-4d90-97df-81908268238f,Alicia Douglassense,33.0,leerobert@kelley.net,2021-06-14,133851.0,Marketing,True
559,842a10b7-d17a-4d7e-ae4a-d74474685d9b,Sheena Mayer,81.0,summer18@carr.org,2000-01-01,124779.0,HR,True
560,ea9c3504-8efc-4784-b43f-5613b9cf57b0,Brittney Massey,36.0,ashley91@schwartz.com,2020-08-01,91436.0,,True
562,8f2132e6-f9f5-481b-9189-503283242fb0,Margaret Johnson,54.16264995136712,christine47@hotmail.com,2023-06-20,51454.0,,True
563,6f3cf7b7-4bc9-4ba2-8b1a-9ceffc5859f5,Jennifer Nichols,20.0,leahavila@hotmail.com,2022-04-22,55758.0,HR,True
565,15b654ca-0735-4288-b40f-c20443b1f0dc,Brian Castillo,78.0,stacey19@horton-bruce.org,2022-02-06,59543.0,HR,True
567,2122db9f-d7d6-4c60-8e40-fff971417f8f,Tanya Goodman,70.0,patrick88@yahoo.com,2021-10-18,108057.0,Marketing,True
569,22e914ae-597a-46a8-9ec1-f535cc7715d7,Elizabeth Yang,58.0,carolfrye@yahoo.com,2020-06-27,132520.0631571427,HR,True
570,563135cc-537a-4ac6-bd43-be72f7ee805d,Nicole Burns,43.0,vicki67@yahoo.com,,37237.0,Engineering,True
571,a191c82e-7e2c-4fed-b811-fe21086e4063,Gary Garciamission,25.0,mitchell58@hotmail.com,2023-01-30,89241.0,Support,True
574,dee0af40-d41e-4b0d-9f5f-5eecee2b4595,Lauren Phillips,26.0,harringtonalex@powers.org,2020-06-23,105336.0,Support,True
577,08b3e292-33a2-46bf-970c-86e05e91f108,Jonathan Garcia,40.0,davidlove@yahoo.com,2021-07-28,84941.0,HR,True
581,c4b72e15-3a74-4492-90ed-bcad629f550d,Kevin Young,32.0,randallorozco@hotmail.com,2020-03-19,45842.0,,True
582,475390f0-f39c-4682-98ef-db692cd510c7,Matthew Davis,69.0,bowmanann@hill-trevino.com,,71387.39652519328,HR,True
583,a9ed740d-fc77-40e0-b87d-e9b9ff9b45cf,Michelle Dunn,85.0,gilmorelinda@hotmail.com,,92781.8259362371,Support,True
585,6ece172a-24c1-4ed2-8f38-56a174b2633d,Michelle Jones,69.0,steven19@buck.biz,2023-12-02,87161.68474688602,Sales,True
586,c7b4ecb8-455f-476d-a390-3531192495ae,Joshua Jones,25.0,robert89@yahoo.com,2020-10-06,89241.0,Support,True
587,02db9c6e-d4fc-4321-9556-11b01bb12bb9,John Baileybad,49.0,kimroger@harris-bates.org,,89241.0,,True
588,969c18a2-24ad-421c-84eb-d29875743298,Devin Bass,33.0,rachelavila@hotmail.com,,78255.94832945571,,True
589,be3c8b3e-ad40-4b46-a050-c39b0ad1e6ad,Sue Donovan,90.0,nathan05@hotmail.com,,105697.61174820233,Marketing,True
590,ddb6dbfb-0861-4275-ab32-a2977c6903d6,Patrick Harperoutside,25.0,adambaker@gmail.com,2023-11-07,40995.0,Engineering,True
591,6ac5886f-ebf8-4174-80e7-f9d905a258f0,Douglas Vazquez,67.0,sedwards@gmail.com,2021-04-18,34538.0,,True
592,0d39aba6-09be-46e0-a440-f1cdb82fa248,Christina Frazier,40.0,christopher59@gmail.com,2021-11-02,59354.0,,True
593,b7fc6ceb-381f-48e7-8e3f-b203d25c39e5,Christina Klinecoach,74.0,hpetersen@anthony.com,2020-10-28,29025.106086999986,Engineering,True
594,adaa86c2-a801-40a5-86ca-1710ec12335f,Karl Osborne,57.0,anthonymata@yahoo.com,2021-06-03,86618.0,Sales,True
595,017cd71f-4105-4e3c-bf9b-b0ad305928e4,Michael Dyer,28.0,kdavis@tucker-swanson.org,2022-07-12,50510.0,,True
596,c5375dc0-8bb0-4664-ab25-17f720ae520c,Mary Middleton,54.0,matthew07@mccarthy.com,2020-07-12,86061.0,,True
597,a420bc8a-51c2-4dee-b010-5251c4bfd79c,Terry Jenningsidea,46.0,ehunter@gmail.com,,83213.0,Support,True
598,ec6ea49c-f60d-4ac9-bae7-7306c619fae5,Elizabeth Powell,35.0,shaungates@hardy.com,2021-02-19,89241.0,Sales,True
599,d35a6c3f-df5c-454b-92dd-701e77e1b4a5,James Galloway,89.0,toddmccarthy@taylor.info,2000-01-01,92614.0,HR,True
600,c0f58fee-deba-4b01-b992-eda6657fd120,Amber Mcdonald,34.0,tmurphy@gilmore.com,2020-09-23,129771.44501361017,Marketing,True
601,dea32dbb-218e-417c-a829-0fee64d0010f,Andrew Clark,85.0,jennifer37@gmail.com,2000-01-01,89241.0,Marketing,True
602,42f08d0d-f9fc-4287-bf9d-494d5245755d,Jeffrey Delacruz,54.16264995136712,elizabethmejia@gmail.com,2023-02-19,47663.0,Marketing,True
603,65507aea-f0f1-4fd4-9eb7-d1ba3690859a,Douglas Mcculloughraise,33.0,jamie66@yahoo.com,,84615.0,Support,True
605,74c9435f-e825-4b51-9202-75fd77c9f165,Lisa Sanford,52.0,shermanashley@garcia-kramer.com,2020-09-25,89241.0,Marketing,True
606,a15a46a2-cad7-404d-bd15-7092aee3e4ec,Derrick Garrisonhear,51.0,elizabeth00@robinson.com,,129293.5996013248,Engineering,True
608,c785da26-c383-4b79-97de-fa52f334c8fc,Mary Jackson,43.0,jessicaduke@gmail.com,2022-12-01,117619.0,Support,True
609,d8c45dda-4d18-42bb-9223-39b6620c1421,Ashley Glasswall,50.0,medinaashley@valdez.com,2023-02-13,145263.0,,True
611,890c489f-577a-490f-83a6-8ab46865ee10,Jeremy Delgado,60.0,canderson@hernandez.org,2022-12-31,135643.0,Support,True
612,d580c835-8bb2-45b4-bb93-fa6c1b8c63bd,Amanda Weaver,89.0,pclayton@yahoo.com,2023-03-09,89241.0,Sales,True
614,448c8f3a-bc75-4b2f-9828-ec93e346ac99,Jorge Martin,66.0,stewartjohnny@bishop.com,2020-11-23,125806.64655361818,,True
616,6dc4b692-86e9-47b7-9830-bd9881648b6e,Alexandria Wrightdeal,53.0,richard65@gmail.com,,59062.29854147203,Sales,True
620,15239b0b-0c9e-4018-a4d6-277114c9ec37,Anthony Booker,57.0,leetara@hotmail.com,2023-10-21,141980.0,,True
621,9dcfdfe2-2ee2-4d31-8138-ccc7e2ff86f6,Daniel Vincent,22.0,fcarr@hotmail.com,2020-06-26,59937.0,,True
624,9555f376-ecd2-4efd-9046-db5359ecdcc9,Michael Powell,37.0,xhill@gmail.com,2022-09-20,58013.92332355343,Support,True
625,1b96e948-b710-4023-8b29-8fc40498e0ce,Eric Miller,58.0,kruegerheather@harris.info,,64233.953886643016,Marketing,True
627,e4090ab3-bf74-42b9-9588-71a2238f71e4,Natalie Sanford,68.0,howarderic@yahoo.com,2021-05-17,141925.97099734805,Engineering,True
628,c940b158-07cf-4692-8d11-074fc579b072,Andrew Curtis,19.0,qmartin@harper.com,2021-08-06,89241.0,,True
629,4ce5426d-0e0a-4c0f-b2f7-49505cd7c1c1,Brittany Murphy,45.0,wrussell@yahoo.com,,124515.0,Sales,True
630,a68f7aa2-d61b-4c12-86c6-0e12a4bda3d7,Courtney Watersthought,48.0,parsonsangela@gmail.com,2022-11-20,46297.08136619262,,True
632,c5ba2f26-a858-4015-8ce6-02278d8361cb,Amy Hall,25.0,usandoval@gmail.com,2023-09-04,67406.81732835928,Engineering,True
634,23248ad5-4f4e-4d14-bd8b-b22af668be97,Dustin Allen,89.0,gonzalezfrancisco@gmail.com,2023-04-26,79140.0,Marketing,True
636,a366a8c3-0b48-4857-96f6-1b06582d7637,David Roach,86.0,gonzalezteresa@baker.com,2022-08-02,133893.0,Engineering,True
639,bbe2bdff-1bb8-4a5c-a15d-4332df724733,Wendy Mccoyvisit,78.0,pellis@yahoo.com,2020-07-23,72442.0,,True
640,bc6b2130-9631-49c1-86e6-e0d21d916843,Angela Mason,50.0,gary95@gmail.com,2023-01-08,112582.23813892156,HR,True
641,e846f593-290a-4b07-9e3a-f0850f3b6ccb,Sabrina Reid,20.0,ygood@smith.com,2021-10-12,36646.0,Support,True
643,cd59a51d-506f-476d-a921-8795344d590e,Rachel Anderson,52.0,tammydavis@crane.com,,67197.0,Sales,True
644,cc2c58bd-60b7-4985-bc4e-6b2eca96f493,Dylan Calderon,54.16264995136712,pturner@mooney-boyle.biz,2000-01-01,41372.0,HR,True
646,0ff202a5-e9d9-42b1-8a1c-b46ec8575d99,Jeffrey Medina,36.0,anthonycampbell@jennings.biz,2022-06-01,145991.14085606573,Engineering,True
647,15e7e71b-1acb-48e9-b517-249e5e7fda53,Joan Douglaslook,67.0,andrewscott@collins.com,2020-03-08,66679.05946365668,HR,True
648,0b2c9d9f-bfcf-4560-bf76-3ecfb56b4c8b,Phillip Johnston,47.0,raymond17@hotmail.com,,87019.0,Marketing,True
649,854f2502-584a-494f-af84-987c05cb170b,Tammy Rivera,62.0,garrettbaker@hotmail.com,,33629.0,,True
653,f77f23ad-b22b-494e-95a4-e1af5f934ef8,John Collinsrather,43.0,cookalexis@kramer-turner.com,,79961.0,Support,True
654,5d411e13-0151-49a6-af26-33be56ce5e78,Sarah Chan,20.0,adam02@yahoo.com,,103155.0,Engineering,True
655,05f08451-ab89-4bae-a17d-820beb40771b,Denise Combs,41.0,sanchezryan@lopez.net,2020-04-29,89241.0,Marketing,True
657,b78c1f1d-6322-4b98-ab5a-c873134b5ae1,Michael White,28.0,lindseymartinez@huber.com,,53428.0,,True
658,7888f34f-4675-462b-b617-31e47628d234,Mark Burns,54.0,ejohnson@gmail.com,,89241.0,HR,True
662,88e0679d-7486-425c-a305-8ccf40b00c94,Shelly Carpenter,81.0,moralesisaac@hotmail.com,2022-12-30,115451.0,Support,True
663,2848b845-6ea0-4815-a3d4-0aaa0d9f7ecd,Mitchell Burton,63.0,jenkinstamara@yahoo.com,2020-09-16,138910.26105499823,Support,True
665,f5abe0db-9150-41f8-8e80-feaefa228a6f,Keith Lewisseek,34.0,william94@flores.biz,,135368.86494151247,Engineering,True
666,de67265c-d282-4d87-a152-59646e01c4ce,Frank Clark,50.0,william96@yahoo.com,,72795.57545097065,HR,True
668,dd8cba81-f307-42e5-9f04-546061a5bc2f,Ashley York,54.16264995136712,toddandrew@humphrey.com,,71247.0,,True
671,cc559769-2823-490b-91dd-7f3415f722e9,Amy Wiggins,34.0,kim93@zamora.net,2000-01-01,78860.0,Sales,True
672,c51a3a2b-3352-4de8-a547-e91d0a48e90e,Michael Gillespie,46.0,mooreelizabeth@yahoo.com,,66890.0,Sales,True
